SWIS Code
152401
152600
152800
153000
153200
153400
153600
153601
153800
154000
154001
154003
154200
154400
154401
154600
154800
154801
155000
155001
155200
155400
160000
162000
162001
162200
162400
162600
162800
163000
163200
163201
163400
163401
163600
163800
164000
164200
164201
164400
164600
164800
164801
165000
165001
165200
165400
165600
170000
170500
170800
172000
172200
172201
172400
172600
172800
173000
173001
173200
173201
173400
173401
173600
173800
180000
180200
182000
182200
182201
182203
182400
182600
182601
182800
183000
183200
183400
183401
183600
183601
183800
183801
184000
184200
184201
184400
190000
192000
192200
192201
192400
192600
192601
192800
192801
193000
193200
193400
193600
193601
193603
193800
194000
194200
194400
194600
200000
202000
202200
202400
202600
202800
203000
203001
203200
203400
203600
210000
210900
212000
212200
212400
212401
212600
212601
212800
212801
212803
213000
213001
213200
213400
213600
213800
213803
213805
214000
214200
214400
214401
214600
214800
215000
215200
215400
215600
215601
220000
221800
222000
222001
222200
222201
222400
222401
222600
222601
222603
222605
222800
222801
223000
223001
223200
223201
223400
223401
223403
223600
223800
223801
224000
224001
224003
224200
224400
224401
224600
224800
225000
225001
225200

225400
225600
225601
225800
226000
226001
226003
226005
226200
230000
232000
232001
232200
232201
232203
232400
232401
232600
232800
233000
233200
233400
233401
233600
233601
233800
233803
234000
234200
234400
234600
234800
235000
235001
235200
235400
235401
240000
242000
242001
242200
242201
242400
242600
242601
242800
243000
243001
243200
243201
243400
243401
243600
243601
243800
243801
244000
244001
244200
244400
244600
244800
245000
245200
250000
251200
252000
252200
252201
252400
252401
252600
252601
252800
253000
253200
253203
253400
253600
253601
253603
253800
254000
254001
254200
254400
254600
254601
254800
254801
260000
261400
261500
262000
262200
262400
262600
262800
263000
263200
263400
263600
263601
263800
263801
264000
264001
264200
264400
264401
264403
264600
264601
264800
264801
265000
265200
265201
265400
265401
265600
265601
265800
265801
270000
270100
272000
272001
272003
272200
272201
272203
272205
272400
272600
272800
272801
273000
273200
273201
273400
273401
273403
273600
273800
273801
280000
280500
280600
280900
281000
282000
282001
282003
282005
282007
282009
282011
282013
282015
282017
282019
282021
282023
282025
282027
282029
282031
282033
282035
282037
282039
282041
282043
282200
282201
282203
282205
282207
282209
282211
282213
282215
282217
282219
282221
282225
282229
282231
282233
282235
282237
282239
282241
282243
282245
282247
282249
282251
282253
282255
282257
282400
282401
282403
282405
282407
282409
282411
282413
282415
282417
282419
282421
282423
282425
282427
282429
290000
290900
291100
291200
292000
292200
292201
292400
292401
292600
292800
293000
293200
293400
293401
293600
293800
293801
294000
294200
294201
300000
301300
301400
301600
302000
302200
302201
302400
302600
302601
302800
302801
303000
303001
303200
303400
303600
303800
304000
304001
304200
304400
304600
304601
304800
304801
304803
305000
305001
305200
305201
305400
305600
305800
305801
305803
305805
306000
306001
306003
306005
306200
306400
306401
306600
306800
307000
307001
307003
307005
310000
311500
312000
312001
312200
312201
312400
312600
312601
312800
312801
312803
313000
313001
313200
313201
313400
313600
313601
313800
313801
313803
313805
314000
314001
314200
314400
314600
314800
314801
315000
315001
315200
315400
315401
315600
320000
320200
320500
322000
322200
322400
322600
322601
322603
322605
322800
323000
323200
323201
323400
323600
323601
323603
323605
323800
323801
324000
324001
324200
324400
324600
324800
324801
325000
330000
330900
331100
331300
331400
332000
332001
332200
332201
332400
332401
332600
332800
333000
333001
333200
333400
333401
333600
333601
333800
333801
334000
334001
334003
334005
334200
334203
334205
334400
334401
334600
334800
335000
335001
335200
335201
335400
335401
335403
335405
335600
335800
340000
342000
342001
342200
342400
342600
342800
343000
343200
343201
343400
343401
343600
343800
343801
350000
350400
351200
352000
352001
352200
352400
352600
352601
352800
353000
353001
353200
353201
353400
353401
353600
353800
354000
354200
354400
354600
354601
354800
355000
355001
355200
355201
355203
355400
355401
355600
355800
356000
356200
360000
361200
362000
362200
362201
362400
362401
362600
362800
363000
363200
363400
363401
363600
363601
363800
363801
364000
364001
364200
364201
364400
364600
364800
364801
365000
365200
365400
365600
365601
365800
366000
366200
366201
366400
366600
370000
372000
372200
372400
372600
372601
372603
372800
373000
373001
380000
381400
381500
381700
382000
382200
382400
382600
382800
382801
383000
383001
383200
383400
383600
383601
383800
384000
384200
384201
384400
384401
384600
390000
392000
392001
392003
392005
392200
392201
392203
392205
392400
392401
392405
392407
392600
392601
392602
392603
392607
392611
392613
392615
392617
392619
392621
392800
400000
401200
402000
402200
402201
402203
402400
402600
402800
403000
403001
403200
403400
403401
403600
403800
404000
404001
404200
404201
404400
404401
404600
404800
405000
405200
405201
405400
405600
405800
406000
406001
406200
406201
406400
406401
406600
406800
407000
407200
407400
407403
407600
407800
408000
408200
408201
410000
411000
411500
412000
412001
412200
412400
412600
412601
412800
413000
413200
413201
413400

413600
413800
414000
414001
414200
414400
414401
414600
414800
415000
415001
415003
415200
415201
415400
415401
415600
420000
421500
422000
422001
422200
422201
422400
422600
422800
430000
432000
432200
432400
432600
432601
432800
433000
433001
433200
433400
433600
433800
433801
434000
434001
434200
434201
434400
434600
434601
434800
435000
440000
442000
442001
442200
442400
442401
442403
442600
442601
442800
443000
443200
443400
450000
452000
452001
452200
452201
452400
452600
452601
452800
452801
453000
453200
453201
453400
453600
453800
460000
460300
460600
462000
462001
462200
462201
462400
462401
462403
462600
462800
463000
463200
463201
463400
463600
463601
463800
463801
463803
464000
464200
464201
464400
464600
464800
465000
465200
465203
465205
465400
465600
465800
466000
466001
466200
466400
466600
466800
467000
467200
467201
467400
467401
467600
467800
468000
468200
468201
470000
472000
472001
472003
472005
472200
472201
472203
472205
472207
472209
472211
472213
472217
472400
472401
472403
472600
472601
472603
472605
472607
472800
472801
472802
472803
472805
473000
473200
473201
473400
473401
473403
473405
473600
473601
473603
473605
473607
473611
473613
473800
473801
480000
482000
482200
482201
482400
482600
482800
482801
483000
483200
483400
483600
483601
483800
484000
484001
484003
484200
484400
484600
484601
484800
490000
492000
492001
492200
492400
492401
492600
492601
492800
492801
493000
493001
493200
493400
493401
493600
500000
500700
502000
502200
502400
502401
502403
502600
502800
502801
503000
503001
503200
503201
503400
503600
503601
510000
510800
512000
512200
512400
512600
512800
513000
513200
513400
513600
513800
513801
514000
514200
514400
514600
514601
514800
514801
515000
515001
515200
515400
515600
515601
515800
520000
520500
522000
522200
522201
522400
522600
522800
523000
523200
523400
523600
523800
524000
530000
532000
532001
532200
532201
532400
532600
532601
532800
532801
533000
533001
533200
533201
533400
533600
533800
534000
534200
534400
534401
534600
534800
534801
535000
535200
535201
540000
542000
542001
542200
542201
542400
542401
542600
542800
542801
543000
543001
543200
543400
543600
543601
543800
544000
544001
544200
544201
544203
544400
544600
544800
544801
550000
550800
551000
551200
551400
551700
551800
552000
552001
552200
552201
552203
552400
552401
552403
552600
552601
552603
552605
552607
552609
552611
552800
552801
553000
553200
553201
553203
553400
553401
553403
553405
553600
553800
554000
554200
554203
554400
554401
554403
554405
554600
554800
554801
554805
555000
555001
555200
555400
555600
555601
560000
562000
562001
562200
562400
562600
562601
562603
562800
563000
563200
563201
563203
563400
563600
563800
563801
564000
564200
564400
564401
564600
564800
564801
565000
570000
572000
572200
572201
572400
572600
572800
573000
573200
573400
573401
573600
573601
600000
600100
610000
610100
620000
620100
630000
630100
640000
640100
650000
